ensemble_cluster_id,cluster_size,missing_sm,match_letter,picked_idx,confidence,reason,n_candidates
12239,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12259,3,Morrisons,NONE,,0.95,"No candidate matches the core product: white chocolate chip cookies in a 5-pack. All candidates are either different product categories (chocolate bars, spreads",8
12243,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12242,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12240,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12260,2,Morrisons,NONE,,0.95,"Hermesetas is a sweetener brand, not sultanas. Different core product entirely.",1
12243,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12244,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12248,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12258,3,ASDA,NONE,,0.95,"Cluster contains pistachio kernels/nuts (100g). Candidate B is pine nuts (different nut variety), not pistachios. No pistachio product available in candidates.",8
12248,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12272,2,ASDA,NONE,,0.95,Cluster is sunflower oil (cooking oil). Candidate A is vegetable oil (different variety/type). Candidates B-C are food storers (completely different product cat,8
12250,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",7
12247,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12249,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12271,2,Morrisons,NONE,,0.98,"Cluster is Plenish Organic Almond Milk (branded, almond-based dairy alternative). Candidate A is Morrisons Soya Drink (different brand, different base ingredien",8
12284,2,Morrisons,NONE,,0.95,"Candidate B is Filippo Berio Special Selection, which is a different variety/flavour from the cluster's Filippo Berio Extra Virgin. Candidates A, C are differen",8
12254,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12255,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12255,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12257,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12271,2,ASDA,NONE,,0.95,"Cluster is Plenish Organic Almond Milk (dairy alternative), a branded plant-based milk product. All ASDA candidates are either juice drinks, chocolate snacks, g",8
12260,2,ASDA,NONE,,1.0,"Candidate A is a glass flan dish, completely different product category from sultanas (dried fruit). No match possible.",1
12287,2,Morrisons,NONE,,0.0,"parse_error: {""match"": ""NONE"", ""confidence"": 0.95, ""reason"": ""Candidate C (Morrisons Raspberr",8
12262,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12265,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12270,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12270,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12265,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12269,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12287,2,ASDA,NONE,,0.95,Cluster is Alpro branded soya yoghurt alternative with blackberry/raspberry/cranberry flavour in 4x125g packs (500g total). Candidate A is plain soya yoghurt (w,8
12291,3,Morrisons,NONE,,0.95,"Cluster is Kellogg's Nutri-Grain Bakes cereal bars (270g, 6x45g packs). No Morrison candidate matches this brand, product type, or specifications. All candidate",8
12286,2,Morrisons,NONE,,0.95,"Cluster is mini jelly beans (70-85g). Candidates A & D are mango/raspberry jelly (different product type). B, E, F are Jelly Belly branded (different brand from",8
12272,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
12274,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12290,2,ASDA,A,9276.0,0.85,"Same brand (Alpro), same variety (Soya Chocolate), same type (Long Life Drink). Volume difference (1000ml vs 750ml) and pack count difference (single vs multipa",8
12278,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12278,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12274,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12300,2,Morrisons,NONE,,0.99,"Cluster is Lyle's Golden Syrup 454g (branded, specific product). No candidate matches: A is grapefruit segments, B is soup, C is gummies, D is nasi goreng kit, ",8
12281,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12283,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12285,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12296,2,ASDA,A,6494.0,0.75,ASDA Wafer Thin Honey Roast Turkey Slices is wafer thin turkey slices in similar format (200g vs 230g cluster). Different flavor (Honey Roast vs plain) and slig,8
12285,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12284,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12288,3,ASDA,NONE,,0.95,"Cluster is Yutaka brand Panko breadcrumbs (175-180g). Candidate A is ASDA own-brand Plain Breadcrumbs (170g), which is a different brand and different variety (",8
12310,2,Morrisons,NONE,,0.99,Cluster is Tabasco Original Red Pepper Hot Sauce 57ml. Candidate A is porridge (different product category). Candidate B is coffee pods (different product categ,2
12286,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12305,2,ASDA,A,11859.0,0.85,"Harissa paste, 90g size, same core product category. Different brand (Ainsley vs Sainsbury's/Tesco own-brand) but same variety and weight match the cluster.",8
12290,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12308,3,ASDA,NONE,,0.95,"Cluster is Baxters Favourites Scotch Broth (branded, specific variety). Candidate A is ASDA own-brand Hearty Scotch Broth (different brand). Candidates B, C, D,",8
12299,2,Morrisons,NONE,,0.98,"Cluster is Heinz Weight Watchers Tomato Soup 295g. No Morrisons candidate matches: A is sundried tomato (different variety), B is tuna product (different), C is",8
12298,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12299,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12296,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12314,2,Morrisons,NONE,,0.99,"Cluster is Pizza Express House Light Salad Dressing 235ml (branded, specific product). No candidates match: A is generic salad, B is pineapple, C-F are beans/co",7
12295,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12304,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12315,2,ASDA,NONE,,0.95,Cluster is custard (dairy dessert). Candidates A and B are rice/grain products (couscous and sushi rice). Candidate C is a canister set (not food). No match.,3
12300,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12302,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12304,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12306,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12302,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12312,2,Morrisons,NONE,,0.95,Cluster is Meridian brand crunchy peanut butter 280g. No Meridian product in candidates. Option A is Morrisons own-brand (different brand) with honey roast flav,8
12305,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12306,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12318,2,ASDA,NONE,,0.95,"Cluster is Napolina Five Bean Salad in Vinaigrette 400g. No ASDA candidate matches: A is salad cream (different product), B-C are pasta (different product), D i",8
12307,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12307,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12316,2,Morrisons,NONE,,0.95,"Cluster is standard quick cook spaghetti pasta (own-brand from Sainsbury's and Tesco). Candidate A is whole wheat spaghetti (different variety), H is pasta with",8
12310,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12317,2,Morrisons,NONE,,0.95,"Cluster is light brown soft sugar. Candidates A and B are Silver Spoon branded (different brand from own-brand cluster), and neither is light brown soft sugar -",8
12312,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12327,3,ASDA,NONE,,0.95,"The cluster is Heinz Minions Pasta Shapes in Tomato Sauce (200-205g). No ASDA candidate matches: A is pasta sauce only, B is baked beans & sausages, C is Mexica",8
12313,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12339,3,ASDA,NONE,,0.95,"The cluster contains 'Scrumptious Sweets' and 'Bumper Bag' varieties (170-180g range), while candidates A and B are different Swizzels varieties (Parma Violets ",8
12341,3,ASDA,NONE,,0.95,Cluster is petits pois & carrots (mixed vegetable side dish). Candidate A is spicy parsnip & carrot (different vegetable variety and flavor profile). No other c,8
12313,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12314,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12323,3,Morrisons,A,23441.0,0.95,"Morrisons Garlic Paste is the same core product as the cluster (garlic paste, own-brand, similar weight 115.3g vs 85-90g range). Minor weight variation is accep",8
12340,2,Morrisons,NONE,,0.95,Cluster is Alpro Soya dairy-free cream alternative 250ml. Candidates B and C are real dairy spray/squirty cream (different product type and brand). Others are u,8
12316,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12318,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12317,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12321,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12319,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12347,2,Morrisons,NONE,,0.95,Cluster contains standard Sainsbury's and Tesco own-brand Extra Virgin Olive Oil (250ml liquid). Candidates A and B are Bertolli branded spray oils (200ml and 2,8
12329,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12321,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12329,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12331,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12357,2,Morrisons,NONE,,0.95,"Cluster is Hellmann's Lighter than Light Mayonnaise (branded, mayonnaise, 430ml). None of the candidates match: A-B are chicken products, C is salad cream (diff",8
12335,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12338,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12361,2,ASDA,NONE,,0.95,Cluster is Homepride Tuna Pasta Bake (485g). Candidate A is Tomato & Cheddar (different flavour). Candidates B-F are different varieties/sauces. Candidates G-H ,8
12345,2,ASDA,NONE,,0.95,Cluster is Satay Stir Fry Sauce (120g). No candidate matches this specific variety. A is Sweet Chilli & Garlic (different flavour). B is Chow Mein (different fl,8
12338,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
12335,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
