supermarket,prices_(£),prices_unit_(£),unit,names,date,category,own_brand,is_truncated,original_name,supermarket_brand,tier_type,tier_keyword,known_brand,pack_quantity,pack_pattern,unit_value,unit_type,abv_percentage,unit_inferred,attributes_types,attributes_keywords,descriptors,core_product_name,normalized_name
Sains,2.75,12.5,kg,Odysea Aubergine Meze 220g,20240413,food_cupboard,False,False,Odysea Aubergine Meze 220g,,,,,,,220.0,g,,False,,,,Odysea Aubergine Meze,odysea aubergine meze
Morrisons,2.79,77.5,kg,Twinings Rooibos & Honey 20 Tea Bags,20240413,food_cupboard,False,False,Twinings Rooibos & Honey 20 Tea Bags,,,,Twinings,20.0,bag_count,36.0,g,,True,,,,Rooibos and Honey,rooibos and honey
Tesco,2.0,8.0,kg,Riso Gallo Risotto Pronto Mushroom 250g.,20240412,food_cupboard,False,False,Riso Gallo Risotto Pronto Mushroom 250g.,,,,,,,250.0,g,,False,,,,Riso Gallo Risotto Pronto Mushroom,riso gallo risotto pronto mushroom
Sains,2.15,21.5,kg,Lindt Excellence Dark 90% Cocoa Chocolate Bar 100g,20240413,food_cupboard,False,False,Lindt Excellence Dark 90% Cocoa Chocolate Bar 100g,,,,Lindt,,,100.0,g,90.0,False,,,,Excellence Dark Cocoa Chocolate Bar,excellence dark cocoa chocolate bar
ASDA,8.0,8.0,unit,Scoville Neverstick 30cm Pizza Tray,20240413,fresh_food,False,False,Scoville Neverstick 30cm Pizza Tray,,,,Scoville,,,,,,False,,,,Neverstick 30cm Pizza Tray,neverstick 30cm pizza tray
Morrisons,1.65,1.7,l,Morrisons No Added Sugar Orange High Juice Squash,20240413,drinks,True,False,Morrisons No Added Sugar Orange High Juice Squash,Morrisons,standard,,,,,970.6,ml,,True,diet,no added sugar,,Orange High Juice Squash,orange high juice squash
Tesco,2.25,12.0,l,Blossom Hill Soft & Fruity 18.75Cl,20240413,drinks,False,False,Blossom Hill Soft & Fruity 18.75Cl,,,,Blossom Hill,,,187.5,ml,,False,,,{'texture': ['soft']},Soft and Fruity,soft and fruity
Sains,2.0,8.0,kg,Sainsbury's Ready to Roll Yellow Icing 250g,20240413,food_cupboard,True,False,Sainsbury's Ready to Roll Yellow Icing 250g,Sainsbury's,standard,,,,,250.0,g,,False,,,,Ready to Roll Yellow Icing,ready to roll yellow icing
ASDA,0.65,3.3,kg,ASDA Shortcake Biscuits 200g,20240413,food_cupboard,True,False,ASDA Shortcake Biscuits 200g,ASDA,standard,,,,,200.0,g,,False,,,,Shortcake Biscuits,shortcake biscuits
Sains,1.5,3.0,l,Fentimans Connoisseurs Tonic Water 500ml,20240329,drinks,False,False,Fentimans Connoisseurs Tonic Water 500ml,,,,,,,500.0,ml,,False,,,,Fentimans Connoisseurs Tonic Water,fentimans connoisseurs tonic water
ASDA,1.5,7.2,kg,Pukka All Steak Pie,20240413,fresh_food,False,False,Pukka All Steak Pie,,,,Pukka,,,208.3,g,,True,,,{'cut_meat': ['steak']},All Steak Pie,all steak pie
ASDA,2.1,35.0,l,MOJU Turmeric Shots,20240413,fresh_food,False,False,MOJU Turmeric Shots,,,,,,,60.0,ml,,True,,,,MOJU Turmeric Shots,moju turmeric shots
Tesco,2.65,15.59,kg,Paxo Pork Sausages Meat Flavour Stuffing Mix 170G,20240110,food_cupboard,False,False,Paxo Pork Sausages Meat Flavour Stuffing Mix 170G,,,,Paxo,,,170.0,g,,False,,,,Pork Sausages Meat Flavour Stuffing Mix,pork sausages meat flavour stuffing mix
ASDA,6.0,5.29,kg,ASDA Beef Quarter Pound Burgers,20240413,frozen,True,False,ASDA Beef Quarter Pound Burgers,ASDA,standard,,,,,1134.2,g,,True,,,{'cut_meat': ['burgers']},Beef Quarter Pound Burgers,beef quarter pound burgers
Sains,4.25,17.71,kg,itsu Chicken Gyoza 12 Dinner Dumplings 240g,20240413,food_cupboard,False,False,itsu Chicken Gyoza 12 Dinner Dumplings 240g,,,,Itsu,,,240.0,g,,False,,,,Chicken Gyoza 12 Dinner Dumplings,chicken gyoza 12 dinner dumplings
ASDA,1.95,4.9,kg,Warburtons Fruit Loaf with Cinnamon & Raisin,20240413,fresh_food,False,False,Warburtons Fruit Loaf with Cinnamon & Raisin,,,,Warburtons,,,398.0,g,,True,,,,Fruit Loaf with Cinnamon and Raisin,fruit loaf with cinnamon and raisin
Morrisons,2.0,10.0,kg,Morrisons The Best Chicken Parfait Wi…,20240118,fresh_food,True,True,Morrisons The Best Chicken Parfait Wi…,Morrisons The Best,premium,The Best,,,,200.0,g,,True,,,,Chicken Parfait Wi…,chicken parfait wi
Sains,3.5,7.0,kg,Sainsbury's Unsmoked Back Bacon Rashers x16 (2x250g),20240307,fresh_food,True,False,Sainsbury's Unsmoked Back Bacon Rashers x16 (2x250g),Sainsbury's,standard,,,2.0,count_x_size,500.0,g,,False,,,{'flavor': ['unsmoked']},Unsmoked Back Bacon Rashers x16,unsmoked back bacon rashers x16
Tesco,1.0,1.0,l,Tesco Strawberry Flavoured Milk 1L,20240413,fresh_food,True,False,Tesco Strawberry Flavoured Milk 1L,Tesco,standard,,,,,1000.0,ml,,False,,,,Strawberry Flavoured Milk,strawberry flavoured milk
Morrisons,2.3,0.77,unit,Morrisons Cooking Apples (Min 3),20240413,fresh_food,True,False,Morrisons Cooking Apples (Min 3),Morrisons,standard,,,,,,,,False,,,,Cooking Apples (Min 3),cooking apples min 3
Tesco,3.0,10.0,kg,Walkers Classic Variety Multipack Crisps 12x25g,20240413,food_cupboard,False,False,Walkers Classic Variety Multipack Crisps 12x25g,,,,Walkers,12.0,count_x_size,300.0,g,,False,,,{'packaging': ['multipack']},Classic Variety Multipack Crisps,classic variety multipack crisps
Sains,1.7,8.5,kg,Sainsbury's Fruit & Nut Dark Chocolate 200g,20240413,food_cupboard,True,False,Sainsbury's Fruit & Nut Dark Chocolate 200g,Sainsbury's,standard,,,,,200.0,g,,False,,,,Fruit and Nut Dark Chocolate,fruit and nut dark chocolate
ASDA,4.0,4.0,unit,George Home Cream Teddy Fleece Hot Water Bottle,20240201,drinks,True,False,George Home Cream Teddy Fleece Hot Water Bottle,George Home,standard,,,,,,,,False,,,"{'flavor': ['hot'], 'packaging': ['bottle']}",Cream Teddy Fleece Hot Water Bottle,cream teddy fleece hot water bottle
Tesco,5.35,10.7,kg,Tesco Finest 5% Aberdeen Angus Steak Mince 500G,20240413,fresh_food,True,False,Tesco Finest 5% Aberdeen Angus Steak Mince 500G,Tesco Finest,premium,Finest,,,,500.0,g,5.0,False,,,"{'cut_meat': ['mince', 'steak']}",Aberdeen Angus Steak Mince,aberdeen angus steak mince
ASDA,1.5,1.5,unit,George Home Pink Glitter Rosette,20240413,bakery,True,False,George Home Pink Glitter Rosette,George Home,standard,,,,,,,,False,,,,Pink Glitter Rosette,pink glitter rosette
Sains,1.25,9.5,kg,Oreo Lunchbox Vanilla Cookies 6 Pack Multipack 132g,20240413,food_cupboard,False,False,Oreo Lunchbox Vanilla Cookies 6 Pack Multipack 132g,,,,Oreo,6.0,count_pack,132.0,g,,False,,,{'packaging': ['multipack']},Lunchbox Vanilla Cookies Multipack,lunchbox vanilla cookies multipack
Tesco,2.15,8.6,l,Gordon's Gin & Tonic 250Ml Can,20240406,drinks,False,False,Gordon's Gin & Tonic 250Ml Can,,,,Gordon'S,,,250.0,ml,,False,,,{'packaging': ['can']},Gin and Tonic Can,gin and tonic can
Sains,0.9,25.0,kg,Squares Chocolatey Rice Krispies 36g,20240413,food_cupboard,False,False,Squares Chocolatey Rice Krispies 36g,,,,Squares,,,36.0,g,,False,,,,Chocolatey Rice Krispies,chocolatey rice krispies
Sains,2.25,2.25,unit,"Sainsbury's Mixed Fruit Bloomer, Taste the Difference 350g",20240413,bakery,True,False,"Sainsbury's Mixed Fruit Bloomer, Taste the Difference 350g",Sainsbury's,standard,,,,,350.0,g,,False,,,,"Mixed Fruit Bloomer, Taste the Difference",mixed fruit bloomer taste the difference
Tesco,6.0,7.98,l,Turner Road Reserve Chardonnay 75Cl,20240413,drinks,False,False,Turner Road Reserve Chardonnay 75Cl,,,,,,,750.0,ml,,False,,,,Turner Road Reserve Chardonnay,turner road reserve chardonnay
Sains,2.0,8.0,l,Riddles Lemon Ice Tea Blended with Tequila 250ml,20240413,drinks,False,False,Riddles Lemon Ice Tea Blended with Tequila 250ml,,,,,,,250.0,ml,,False,,,,Riddles Lemon Ice Tea Blended with Tequila,riddles lemon ice tea blended with tequila
Sains,1.0,12.35,kg,Batchelors Low Fat Super Noodles Chilli Chicken Flavour 81g,20240413,food_cupboard,False,False,Batchelors Low Fat Super Noodles Chilli Chicken Flavour 81g,,,,Batchelors,,,81.0,g,,False,diet,low fat,,Super Noodles Chilli Chicken Flavour,super noodles chilli chicken flavour
ASDA,1.0,0.05,unit,George Home Football Paper Napkins,20240413,fresh_food,True,False,George Home Football Paper Napkins,George Home,standard,,,,,,,,False,,,,Football Paper Napkins,football paper napkins
Tesco,2.9,11.6,kg,Bonne Maman Hazelnut Chocolate Spread 250G,20240413,food_cupboard,False,False,Bonne Maman Hazelnut Chocolate Spread 250G,,,,Bonne Maman,,,250.0,g,,False,,,,Hazelnut Chocolate Spread,hazelnut chocolate spread
ASDA,22.0,293.26,l,Graham's 10 Years Old Tawny Port,20240413,drinks,False,False,Graham's 10 Years Old Tawny Port,,,,,,,75.0,ml,,True,,,,Graham's 10 Years Old Tawny Port,graham s 10 years old tawny port
ASDA,1.25,6.9,kg,GetPro 18g Protein Pudding Chocolate Hazelnut Flavour 180g,20240413,fresh_food,False,False,GetPro 18g Protein Pudding Chocolate Hazelnut Flavour 180g,,,,Getpro,,,18.0,g,,False,,,,Protein Pudding Chocolate Hazelnut Flavour,protein pudding chocolate hazelnut flavour
ASDA,2.25,15.0,kg,ASDA Sea Salt & Black Pepper Cashews 150g,20240413,fresh_food,True,False,ASDA Sea Salt & Black Pepper Cashews 150g,ASDA,standard,,,,,150.0,g,,False,,,,Sea Salt and Black Pepper Cashews,sea salt and black pepper cashews
Morrisons,2.5,20.8,kg,Morrisons German Salami And Cheese Selection,20240413,fresh_food,True,False,Morrisons German Salami And Cheese Selection,Morrisons,standard,,,,,120.2,g,,True,,,,German Salami And Cheese Selection,german salami and cheese selection
ASDA,2.5,1.2,l,ASDA Charge Zero Sugar Energy Drink 4 x 500ml,20240413,drinks,True,False,ASDA Charge Zero Sugar Energy Drink 4 x 500ml,ASDA,standard,,,4.0,count_x_size,2000.0,ml,,False,,,,Charge Zero Sugar Energy Drink,charge zero sugar energy drink
Morrisons,1.5,15.0,kg,Peperami Pep'd Up Chicken Bites,20240118,fresh_food,False,False,Peperami Pep'd Up Chicken Bites,,,,Peperami,,,100.0,g,,True,,,,Pep'd Up Chicken Bites,pep d up chicken bites
Tesco,1.75,3.9,kg,Pataks Medium Balti Sauce 450G,20240413,food_cupboard,False,False,Pataks Medium Balti Sauce 450G,,,,Pataks,,,450.0,g,,False,,,{'flavor': ['medium']},Medium Balti Sauce,medium balti sauce
Morrisons,3.99,399.0,l,Vampire Vape Heisenberg 12mg,20240413,drinks,False,False,Vampire Vape Heisenberg 12mg,,,,,,,10.0,ml,,True,,,,Vampire Vape Heisenberg 12mg,vampire vape heisenberg 12mg
Morrisons,2.49,9.8,kg,Morrisons The Best Roast Garlic & Herb Flatbread,20240413,fresh_food,True,False,Morrisons The Best Roast Garlic & Herb Flatbread,Morrisons The Best,premium,The Best,,,,254.1,g,,True,,,,Roast Garlic and Herb Flatbread,roast garlic and herb flatbread
Sains,1.2,3.0,kg,Heinz Oxtail Soup 400g,20240413,food_cupboard,False,False,Heinz Oxtail Soup 400g,,,,Heinz,,,400.0,g,,False,,,,Oxtail Soup,oxtail soup
Tesco,3.75,10.42,kg,Pot Noodle Chicken & Mushroom Instant Noodles Multipack 4x90g,20240413,food_cupboard,False,False,Pot Noodle Chicken & Mushroom Instant Noodles Multipack 4x90g,,,,Pot Noodle,4.0,count_x_size,360.0,g,,False,,,{'packaging': ['multipack']},Chicken and Mushroom Instant Noodles Multipack,chicken and mushroom instant noodles multipack
Morrisons,0.85,6.8,kg,Hartley's Raspberry Jelly Pot,20240413,food_cupboard,False,False,Hartley's Raspberry Jelly Pot,,,,Hartley'S,,,125.0,g,,True,,,,Raspberry Jelly Pot,raspberry jelly pot
Sains,2.8,12.3,kg,"Sainsbury's Fairtrade Italian Style Coffee, Strength 4 227g",20240413,food_cupboard,True,False,"Sainsbury's Fairtrade Italian Style Coffee, Strength 4 227g",Sainsbury's,standard,,,,,227.0,g,,False,ethical,fairtrade,,"Italian Style Coffee, Strength 4",italian style coffee strength 4
Tesco,1.0,20.0,kg,Walkers Max Pizza Hut Texan Bbq Crisps 50G,20240407,food_cupboard,False,False,Walkers Max Pizza Hut Texan Bbq Crisps 50G,,,,Walkers,,,50.0,g,,False,,,{'cooking_method': ['bbq']},Max Pizza Hut Texan Bbq Crisps,max pizza hut texan bbq crisps
Tesco,4.0,40.0,kg,Gran Luchito Chipotle Chilli Paste 100G,20240324,food_cupboard,False,False,Gran Luchito Chipotle Chilli Paste 100G,,,,,,,100.0,g,,False,,,{'form': ['paste']},Gran Luchito Chipotle Chilli Paste,gran luchito chipotle chilli paste
Tesco,1.0,0.25,unit,Tesco Multiseed Deli Rolls 4 Pack,20240413,bakery,True,False,Tesco Multiseed Deli Rolls 4 Pack,Tesco,standard,,,4.0,count_pack,,,,False,,,,Multiseed Deli Rolls,multiseed deli rolls
Tesco,22.0,31.43,l,Abstrakt Watermelon Strawberry Vodka 70Cl,20240413,drinks,False,False,Abstrakt Watermelon Strawberry Vodka 70Cl,,,,,,,700.0,ml,,False,,,,Abstrakt Watermelon Strawberry Vodka,abstrakt watermelon strawberry vodka
ASDA,1.0,10.0,kg,ASDA Chopped Almonds,20240413,food_cupboard,True,False,ASDA Chopped Almonds,ASDA,standard,,,,,100.0,g,,True,,,{'form': ['chopped']},Chopped Almonds,chopped almonds
Sains,14.0,28.0,kg,PhD Diet Plant High Protein Lean Matrix Salted Caramel 500g,20240413,free-from,False,False,PhD Diet Plant High Protein Lean Matrix Salted Caramel 500g,,,,Phd,,,500.0,g,,False,,,,Diet Plant High Protein Lean Matrix Salted Caramel,diet plant high protein lean matrix salted caramel
Tesco,3.0,6.0,l,"Robinsons Raspberry, Rhubarb & Orange Blossom Fruit Cordial 500ml",20240413,drinks,False,False,"Robinsons Raspberry, Rhubarb & Orange Blossom Fruit Cordial 500ml",,,,Robinsons,,,500.0,ml,,False,,,,"Raspberry, Rhubarb and Orange Blossom Fruit Cordial",raspberry rhubarb and orange blossom fruit cordial
Sains,1.2,36.4,kg,Bird's Dream Topping 36g,20240413,food_cupboard,False,False,Bird's Dream Topping 36g,,,,,,,36.0,g,,False,,,,Bird's Dream Topping,bird s dream topping
Sains,2.0,20.0,kg,Butterkist Popcorn Sweet & Salted 100g,20240413,food_cupboard,False,False,Butterkist Popcorn Sweet & Salted 100g,,,,,,,100.0,g,,False,,,{'flavor': ['sweet']},Butterkist Popcorn Sweet and Salted,butterkist popcorn sweet and salted
Tesco,1.05,2.3,kg,Tesco Fine Cut Orange Marmalade 454G,20240413,food_cupboard,True,False,Tesco Fine Cut Orange Marmalade 454G,Tesco,standard,,,,,454.0,g,,False,,,,Fine Cut Orange Marmalade,fine cut orange marmalade
ASDA,1.4,8.75,kg,"ASDA Tenderstem Broccoli, Carrot & Sugar Snap",20240413,fresh_food,True,False,"ASDA Tenderstem Broccoli, Carrot & Sugar Snap",ASDA,standard,,Tenderstem,,,160.0,g,,True,,,,"Broccoli, Carrot and Sugar Snap",broccoli carrot and sugar snap
ASDA,3.5,0.15,unit,Weetabix Chocolate Cereal,20240413,food_cupboard,False,False,Weetabix Chocolate Cereal,,,,Weetabix,,,,,,False,,,,Chocolate Cereal,chocolate cereal
ASDA,4.0,4.0,unit,George Home Pig Sipper Bottle,20240313,drinks,True,False,George Home Pig Sipper Bottle,George Home,standard,,,,,,,,False,,,{'packaging': ['bottle']},Pig Sipper Bottle,pig sipper bottle
Sains,1.6,10.5,kg,Sainsbury's Green Tea x80 Tea Bags 152g,20240413,food_cupboard,True,False,Sainsbury's Green Tea x80 Tea Bags 152g,Sainsbury's,standard,,,80.0,x_count,152.0,g,,False,,,,Green Tea Tea Bags,green tea tea bags
ASDA,4.0,4.0,l,Red Bull Energy Drink Zero Cans 4x250ml,20240413,drinks,False,False,Red Bull Energy Drink Zero Cans 4x250ml,,,,Red Bull,4.0,count_x_size,1000.0,ml,,False,,,{'packaging': ['cans']},Energy Drink Zero Cans,energy drink zero cans
ASDA,1.0,11.1,kg,Terry's Chocolate Orange Mini Eggs Bar 90g,20240328,food_cupboard,False,False,Terry's Chocolate Orange Mini Eggs Bar 90g,,,,Terry'S,,,90.0,g,,False,,,,Chocolate Orange Mini Eggs Bar,chocolate orange mini eggs bar
Tesco,1.5,3.1,kg,Homepride Chilli Cooking Sauce 485G,20240413,food_cupboard,False,False,Homepride Chilli Cooking Sauce 485G,,,,Homepride,,,485.0,g,,False,,,,Chilli Cooking Sauce,chilli cooking sauce
Morrisons,2.0,10.0,kg,Morrisons The Best Quadru…,20240413,food_cupboard,True,True,Morrisons The Best Quadru…,Morrisons The Best,premium,The Best,,,,200.0,g,,True,,,,Quadru…,quadru
ASDA,2.65,15.14,kg,Vivera Plant Spicy Chicken Kebab Style 175g,20240413,free-from,False,False,Vivera Plant Spicy Chicken Kebab Style 175g,,,,Vivera,,,175.0,g,,False,,,"{'flavor': ['spicy'], 'cut_meat': ['kebab']}",Plant Spicy Chicken Kebab Style,plant spicy chicken kebab style
Morrisons,3.0,9.0,kg,Goodfella's Stonebaked Thin Pepperoni Pizza,20240413,frozen,False,False,Goodfella's Stonebaked Thin Pepperoni Pizza,,,,Goodfella'S,,,333.3,g,,True,,,{'texture': ['thin']},Stonebaked Thin Pepperoni Pizza,stonebaked thin pepperoni pizza
Tesco,6.75,5.11,l,Birra Moretti Premium Lager Beer Bottle 4x330ml,20240413,drinks,False,False,Birra Moretti Premium Lager Beer Bottle 4x330ml,,,,Birra Moretti,4.0,count_x_size,1320.0,ml,,False,,,{'packaging': ['bottle']},Premium Lager Beer Bottle,premium lager beer bottle
Tesco,1.5,10.7,kg,Tesco Frozen 12 Mini Eclairs 140G,20240413,frozen,True,False,Tesco Frozen 12 Mini Eclairs 140G,Tesco,standard,,,,,140.0,g,,False,,,,Frozen 12 Mini Eclairs,frozen 12 mini eclairs
Morrisons,2.25,4.96,kg,Morrisons Butcher's Style Pork Sausages,20240413,fresh_food,True,False,Morrisons Butcher's Style Pork Sausages,Morrisons,standard,,,,,453.6,g,,True,,,,Butcher's Style Pork Sausages,butcher s style pork sausages
Tesco,3.0,8.0,kg,Nature's Finest Tropical Fruits In Juice 700G,20240413,food_cupboard,False,False,Nature's Finest Tropical Fruits In Juice 700G,,,,,,,700.0,g,,False,,,,Nature's Finest Tropical Fruits In Juice,nature s finest tropical fruits in juice
Tesco,2.0,3.08,l,Viennetta Mint Ice Cream Dessert 650Ml,20240413,frozen,False,False,Viennetta Mint Ice Cream Dessert 650Ml,,,,,,,650.0,ml,,False,,,,Viennetta Mint Ice Cream Dessert,viennetta mint ice cream dessert
Morrisons,1.79,3.6,l,Oasis Zero Exotic Fruit,20240413,fresh_food,False,False,Oasis Zero Exotic Fruit,,,,Oasis,,,497.2,ml,,True,,,,Zero Exotic Fruit,zero exotic fruit
Sains,1.4,15.56,kg,Nissin Soba Japanese Curry Wok Style Instant Cup Noodles Pot 90g,20240413,food_cupboard,False,False,Nissin Soba Japanese Curry Wok Style Instant Cup Noodles Pot 90g,,,,Nissin,,,90.0,g,,False,,,,Soba Japanese Curry Wok Style Instant Cup Noodles Pot,soba japanese curry wok style instant cup noodles pot
Morrisons,1.6,0.27,unit,Richmond 6 Thick Pork Sausages,20240413,fresh_food,False,False,Richmond 6 Thick Pork Sausages,,,,Richmond,,,,,,False,,,{'texture': ['thick']},6 Thick Pork Sausages,6 thick pork sausages
ASDA,0.9,0.9,unit,MAD Party Silver Number Sparklers 6,20240413,bakery,False,False,MAD Party Silver Number Sparklers 6,,,,,,,,,,False,,,,MAD Party Silver Number Sparklers 6,mad party silver number sparklers 6
ASDA,1.0,26.7,kg,Walkers Baked Prawn Cocktail Snacks Crisps,20240413,fresh_food,False,False,Walkers Baked Prawn Cocktail Snacks Crisps,,,,Walkers,,,37.5,g,,True,,,{'cooking_method': ['baked']},Baked Prawn Cocktail Snacks Crisps,baked prawn cocktail snacks crisps
Tesco,2.6,28.89,kg,Urban Fruit Dried Strawberries 90G,20240413,food_cupboard,False,False,Urban Fruit Dried Strawberries 90G,,,,,,,90.0,g,,False,,,,Urban Fruit Dried Strawberries,urban fruit dried strawberries
Morrisons,1.89,6.3,kg,Hilal Chicken Sausages,20240413,food_cupboard,False,False,Hilal Chicken Sausages,,,,,,,300.0,g,,True,,,,Hilal Chicken Sausages,hilal chicken sausages
ASDA,2.5,2.5,unit,George Home Red Alphabet Glass Mug - L,20240413,drinks,True,False,George Home Red Alphabet Glass Mug - L,George Home,standard,,,,,,,,False,,,,Red Alphabet Glass Mug - L,red alphabet glass mug l
Tesco,1.5,4.69,kg,Tesco Vegetable Stir Fry 320g,20240413,fresh_food,True,False,Tesco Vegetable Stir Fry 320g,Tesco,standard,,,,,320.0,g,,False,,,,Vegetable Stir Fry,vegetable stir fry
ASDA,2.0,0.5,unit,ASDA Smooth & Sweet Flat Peaches,20240310,fresh_food,True,False,ASDA Smooth & Sweet Flat Peaches,ASDA,standard,,,,,,,,False,,,"{'flavor': ['sweet'], 'texture': ['smooth']}",Smooth and Sweet Flat Peaches,smooth and sweet flat peaches
Morrisons,0.6,2.4,l,Oshee Magnesium Vitamin Energy Drink,20240413,food_cupboard,False,False,Oshee Magnesium Vitamin Energy Drink,,,,Oshee,,,250.0,ml,,True,,,,Magnesium Vitamin Energy Drink,magnesium vitamin energy drink
Morrisons,0.75,1.5,kg,Morrisons Wholewheat Spaghetti,20240413,food_cupboard,True,False,Morrisons Wholewheat Spaghetti,Morrisons,standard,,,,,500.0,g,,True,,,,Wholewheat Spaghetti,wholewheat spaghetti
Morrisons,2.6,2.6,kg,Silver Spoon Icing Sugar,20240413,food_cupboard,False,False,Silver Spoon Icing Sugar,,,,Silver Spoon,,,1000.0,g,,True,,,,Icing Sugar,icing sugar
Morrisons,1.99,1.0,l,Diet Coke No Caffeine,20240413,drinks,False,False,Diet Coke No Caffeine,,,,Diet Coke,,,1990.0,ml,,True,,,,No Caffeine,no caffeine
Morrisons,1.25,12.5,kg,Whitworths Berry & White Ch…,20240219,food_cupboard,False,True,Whitworths Berry & White Ch…,,,,Whitworths,,,100.0,g,,True,,,{'bakery_type': ['white']},Berry and White Ch…,berry and white ch
Morrisons,2.39,33.7,kg,Oxo Reduced Salt Beef Stock 12 Cubes,20240413,food_cupboard,False,False,Oxo Reduced Salt Beef Stock 12 Cubes,,,,Oxo,,,70.9,g,,True,,,,Reduced Salt Beef Stock 12 Cubes,reduced salt beef stock 12 cubes
Sains,23.0,32.85,l,The Kraken Black Spiced Rum Roast Coffee 70cl,20240413,drinks,False,False,The Kraken Black Spiced Rum Roast Coffee 70cl,,,,,,,700.0,ml,,False,,,,The Kraken Black Spiced Rum Roast Coffee,the kraken black spiced rum roast coffee
