cluster_id,tier,llm_pass,reason,q1,q2,q3
12186,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12187,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12189,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12195,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12196,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12199,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12200,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12201,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12208,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12211,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12212,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12214,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12216,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12218,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12225,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12229,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12233,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12244,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12245,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12246,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12248,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12249,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12252,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12254,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12255,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12261,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12262,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12267,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12270,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12276,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12281,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12282,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12285,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12286,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12287,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12288,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12298,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12304,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12310,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12315,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12317,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12319,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12324,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12328,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12329,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12334,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12337,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12349,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12353,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12354,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12356,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12357,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12361,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12362,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12367,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12377,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12378,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12380,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12383,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12389,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12398,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12405,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12407,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12412,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12415,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12419,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12424,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12435,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12441,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12443,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12445,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12455,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12459,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12465,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12466,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12468,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12470,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12473,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12477,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12484,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12489,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12499,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12507,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12509,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12514,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12517,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12529,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12532,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12534,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12538,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12548,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12554,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12558,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12560,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12563,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12564,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12566,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12570,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12574,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12576,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12581,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12589,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12592,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12601,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12605,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12606,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12614,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12617,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12618,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12625,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12626,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12627,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12634,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12636,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12639,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12645,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12647,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12650,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12651,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12655,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12657,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12659,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12664,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12666,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12668,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12669,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12670,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12672,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12678,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12679,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12684,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12686,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12687,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12689,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12691,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12700,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12704,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12705,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12707,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12709,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12712,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12719,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12723,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12726,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12727,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12730,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12731,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12732,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12735,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12736,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12741,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12742,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12743,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12746,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12750,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12752,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12756,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12757,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12758,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12759,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12761,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12776,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12780,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12781,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12782,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12785,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12786,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12787,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12790,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12791,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12792,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12807,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12810,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12811,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12823,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12824,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12827,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12829,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12832,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12833,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12837,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12838,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12841,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12844,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12845,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12852,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12856,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12857,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12860,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12867,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12874,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12880,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12891,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12894,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12898,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12899,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12907,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12912,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12914,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12919,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12923,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12928,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12933,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12935,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12936,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12938,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12943,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12949,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12954,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12957,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12959,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12965,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12970,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12972,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12976,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12978,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12981,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12986,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12989,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12992,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12996,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12997,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13001,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13004,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13006,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13008,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13012,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13013,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13014,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13015,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13016,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13017,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13028,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13031,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13033,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13037,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13038,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13047,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13049,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13053,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13055,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13060,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13067,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13069,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13080,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13081,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13084,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13094,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13097,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13104,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13106,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13107,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13110,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13112,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13117,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13120,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13122,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13125,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13138,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13146,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13148,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13154,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13162,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13165,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13166,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13168,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13190,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13193,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13194,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13196,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13197,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13210,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13213,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13220,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13221,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13223,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13227,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13230,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13237,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13239,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13252,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13258,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13264,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13266,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13270,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13273,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13274,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13291,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13292,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13296,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13301,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13308,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13311,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13314,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13316,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13320,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13323,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13325,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13329,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13331,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13335,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13339,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13343,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13344,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13346,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13348,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13349,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13350,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13356,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13357,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13360,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13361,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13362,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13373,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13374,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13375,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13377,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13378,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13379,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13384,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13390,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13391,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13394,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13397,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13402,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13404,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13410,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13411,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13413,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13414,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13418,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13420,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13422,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13428,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13430,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13437,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13440,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13442,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13455,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13456,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13457,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13458,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13461,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13470,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13477,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13479,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13491,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13500,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13501,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13502,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13510,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13514,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13516,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13517,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13538,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13546,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13547,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13554,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13556,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13560,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13568,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13572,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13579,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13583,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13591,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13594,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13609,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13611,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13612,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13622,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13628,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13631,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13642,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13648,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13649,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13653,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13662,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13664,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13668,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13677,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13679,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13684,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13686,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13697,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13704,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13709,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13712,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
13713,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
